capa,cabeza,bits,ph_mejor,comp_unico,comp_min_por_cabeza,muestra_compartida,mejora_relativa,mejora_implementacion_vieja
4,3,4,0.175408144698313,0.17362538841532,0.17362538841532,18,-0.010267831791561374,-0.010267831791561374
4,3,8,0.0096164738257638,0.0095718227126804,0.0095718227126804,18,-0.004664849571884344,-0.004664849571884344
4,4,4,0.1642117266967179,0.1654594176336967,0.1636173985871965,18,0.007540767124788289,-0.0036324261029285474
4,4,8,0.009061741688939,0.0090590799767432,0.008955211035075,18,-0.0002938170545610737,-0.011895940078547542
4,5,4,0.1705529991345974,0.1733441233733254,0.1688830859065186,18,0.016101637508165408,-0.00988798386241677
4,5,8,0.0093522093673659,0.0094839600760936,0.0092793463740293,18,0.013891951006816894,-0.007852168719612269
4,6,4,0.1770817391079541,0.1809686049771189,0.1773971044818909,18,0.021478122515539246,0.001777736873766029
4,6,8,0.0097120104055601,0.0099384245133485,0.0097436478274287,18,0.022781690144579706,0.003246979204188773
4,7,4,0.1768725878358555,0.1776489495901745,0.1741115642854763,18,0.004370201772146807,-0.015857783839401767
4,7,8,0.009701289355501,0.0097250575083758,0.0095641817789638,18,0.0024440115499912954,-0.014335525997505172
4,8,4,0.1743791484226943,0.177357069680657,0.1734755594697948,18,0.016790541608094015,-0.005208739234859485
4,8,8,0.0096009987526408,0.0097168826252897,0.0095207896099131,18,0.011926034008818235,-0.008424631360847054
4,9,4,0.1706888353678182,0.1751881432554367,0.1704018022062614,18,0.02568271918412982,-0.0016844490952588563
4,9,8,0.0094126947462224,0.0095973236931445,0.0093806654787775,18,0.019237545051646213,-0.0034143918165894112
4,10,4,0.1743291738056477,0.1748848183591219,0.1742420220423265,18,0.003177202908106076,-0.0005001764918684245
4,10,8,0.0095773662357439,0.0095970847026953,0.0095456450901496,18,0.0020546309178517243,-0.003323101298521413
4,11,4,0.1701275954638904,0.1715021653180127,0.1693586692856828,18,0.008014883378139779,-0.004540223310981069
4,11,8,0.0093428408584724,0.0094442889525072,0.0093209877681205,18,0.010741739748217663,-0.002344503704493817
4,12,4,0.1637336912308544,0.1660606800079754,0.1619418221955011,18,0.014012882381363383,-0.01106489362080974
4,12,8,0.0089886155552757,0.0091107827389894,0.0089170845492672,18,0.01340907660885031,-0.008021792954108419
4,13,4,0.1749711674357132,0.1764163748117112,0.174603190569332,18,0.008192025131116547,-0.0021075036783768934
4,13,8,0.0095902853084751,0.0096913428771253,0.0096005360618942,18,0.010427612553955575,0.0010677271928372957
4,14,4,0.1583352624918606,0.1603175751173152,0.1580011271878454,18,0.012364911482749154,-0.002114765318211725
4,14,8,0.0086918098140142,0.0088055881253705,0.0086724937768442,18,0.012921148449867222,-0.0022272759908544644
4,15,4,0.1760567900723197,0.1794770249360123,0.1767136556509378,18,0.0190566723786067,0.0037171183867963768
4,15,8,0.0096467055290162,0.0098746508317974,0.0096917603142594,18,0.023083884854661608,0.004648772130374588
5,0,4,0.1760267698769096,0.1794707484657604,0.1773914023581562,13,0.01918963741051001,0.007692776893952204
5,0,8,0.0096571609145148,0.0098728903858608,0.0097302686610775,13,0.021850690417362605,0.007513435559610145
5,1,4,0.176137308511027,0.1786737081960936,0.175391526563238,13,0.01419570741926351,-0.004252097934275593
5,1,8,0.0096724483811163,0.0098300853178879,0.0096540165824616,13,0.01603617178019269,-0.0019092362745870626
5,2,4,0.1621635986719381,0.1657318079734588,0.1628383154095019,13,0.021530020972752067,0.004143476526805244
5,2,8,0.0089356539297989,0.0090978795860682,0.0089559856867427,13,0.01783115007564194,0.00227018640437286
5,3,4,0.1773350682618839,0.1793359514394345,0.1765034045326158,13,0.011157178253945148,-0.0047118849150267735
5,3,8,0.0097336641993203,0.0098916202408665,0.0096952982714373,13,0.01596867223972242,-0.003957168393264114
5,4,4,0.1730699284551662,0.1749785169836167,0.1739772595180983,13,0.0109075591755598,0.0052152279294739
5,4,8,0.0095293298791983,0.0096136355876262,0.0095596013745626,13,0.008769388818566218,0.003166606449182105
5,5,4,0.1774997476481479,0.1783601959613937,0.1763829822566479,13,0.004824217133244511,-0.006331480379864865
5,5,8,0.0097415014044863,0.0097852988021258,0.0096896576172957,13,0.0044758365099678565,-0.005350425086027899
5,6,4,0.1591533377042515,0.1605952603950927,0.1598975639031189,13,0.00897861298829005,0.004654393604885263
5,6,8,0.0087544956609269,0.0088478690234742,0.0087676216637748,13,0.010553203522743412,0.0014970995956787145
5,7,4,0.1459293094688971,0.1477130798840219,0.1445944832241625,13,0.012075913768268557,-0.009231515718792986
5,7,8,0.0079995846879688,0.0081246805753944,0.0079611863191663,13,0.015397022229335597,-0.004823196853219991
5,8,4,0.1759889048472434,0.176527321110925,0.1753576150727478,13,0.0030500449465456505,-0.003600013459544901
5,8,8,0.0096701140521143,0.0096981441622673,0.0096018212973862,13,0.0028902550512765624,-0.007112479248774331
5,9,4,0.171798802820666,0.1775122199101176,0.1732834990756687,13,0.032186049458141776,0.008568018668380896
5,9,8,0.0094632887366976,0.009774892185459,0.009513604209461,13,0.03187794226773525,0.005288791887449214
