capa,cabeza,bits,ph_mejor,comp_unico,comp_min_por_cabeza,muestra_compartida,mejora_relativa,mejora_implementacion_vieja
10,7,4,0.169681352659487,0.1716148457886153,0.1700800026295523,19,0.01126646777114993,0.002343896777410087
10,7,8,0.0093191560736472,0.0094137360156712,0.0092961893079017,19,0.010047014476139001,-0.0024705570190978856
10,8,4,0.1700150127028479,0.1697139959110879,0.1697139959110879,19,-0.0017736709936268706,-0.0017736709936268706
10,8,8,0.0092988727514223,0.0093205469867697,0.0093205469867697,19,0.0023254252543509447,0.0023254252543509447
10,9,4,0.1691630647380063,0.1700911694453015,0.1700911694453015,19,0.005456513176562471,0.005456513176562471
10,9,8,0.0092793447476564,0.0093553093311316,0.0093553093311316,19,0.008119943530077958,0.008119943530077958
10,10,4,0.1710994736915549,0.1720866534375246,0.1699764527356334,19,0.005736527070811445,-0.006606920769597188
10,10,8,0.009407017100657,0.0094031968703791,0.009350252052129,19,-0.00040626930719007303,-0.006070964527108607
10,11,4,0.1718437443356909,0.1747395905103207,0.1702796679501593,19,0.01657235298636431,-0.009185338474992845
10,11,8,0.0094227753604572,0.0096059139858481,0.0093436321106314,19,0.019065195218352843,-0.008470287452322737
11,0,4,0.1699435033715567,0.169624104562347,0.1685954608580323,25,-0.0018829800754662177,-0.007995722462893266
11,0,8,0.0093074131719814,0.0093823380362944,0.0092289551183472,17,0.007985734901382012,-0.008501293226383188
11,1,4,0.170833680187867,0.1721651419504805,0.1700650912120033,25,0.007733631486195224,-0.004519381199199537
11,1,8,0.0093728580770988,0.0094452833794566,0.0093532408627088,17,0.007667880300481382,-0.0020973708127429466
11,2,4,0.170428474300595,0.171244508845941,0.1685370755558319,25,0.004765318028855172,-0.01122244905772398
11,2,8,0.0093168077449454,0.0094774811057057,0.0092376077852085,17,0.01695317130873207,-0.008573643910679631
11,3,4,0.1678235346830867,0.1712993034091479,0.1668403888597502,25,0.020290617982020264,-0.005892732749280245
11,3,8,0.0092036145118724,0.0093193347373806,0.00915517318924,17,0.012417219551524129,-0.0052911421369212785
11,4,4,0.1695076556651396,0.1720554561018622,0.1705528665195341,25,0.01480801884721541,0.006128368732370769
11,4,8,0.0092966323054965,0.0094631139865443,0.0093430358820908,17,0.017592695309865375,0.004966648654667748
11,5,4,0.1693043077721024,0.1700315467882873,0.168212533232085,25,0.004277082870335926,-0.006490447049573138
11,5,8,0.0092688339595084,0.0093639884298165,0.0092593859637478,17,0.010161745822443792,-0.0010203695793209815
11,6,4,0.1693921313207666,0.1712365122227502,0.1707790559919483,25,0.010770955785319577,0.008121163705501843
11,6,8,0.0093276275795665,0.0093806785814218,0.0093715405899451,17,0.0056553480001292475,0.004685783512021004
11,7,4,0.1702110212455951,0.1726121020384845,0.170838693259102,25,0.013910269120957061,0.003674062365689936
11,7,8,0.0093626609470354,0.009477944489347,0.0093705870868348,17,0.01216334854473742,0.0008458530640556584
11,8,4,0.160680454600109,0.1641461169199694,0.1627102854681702,25,0.021113276298519477,0.01247512326722761
11,8,8,0.0088522590129472,0.0089989654708562,0.0089428824052886,17,0.016302591490557444,0.010133577546296258
11,9,4,0.1580623950241774,0.1608647662556069,0.1588726696765082,25,0.017420665175223286,0.005100151297140391
11,9,8,0.0086680910092668,0.0088266310227542,0.0087237457920983,17,0.01796155442305205,0.006379688743556711
11,10,4,0.1675663377145862,0.1689537508309473,0.1671774150653437,25,0.008211792336882281,-0.0023264066446444984
11,10,8,0.0092315961973921,0.0091908773214577,0.0091688618973811,17,-0.004430357898405925,-0.0068421032744444815
11,11,4,0.1683195537579396,0.1719133725934994,0.1693561429369089,25,0.020904824222474014,0.006120765157927894
11,11,8,0.0092314831660939,0.009449766166653,0.0093012293270725,17,0.023099301793243675,0.007498595994789123
